My Sites/My Suppliers' site,Customer code,Customer name,Supplier code,Supplier name,Customer supplier reference,Site code,Site name,Site country,Customer site reference,Trading relationship type,Business type,Site functions,Primary site activity,Direct supplier code,Direct supplier name,Audit code,Audit company name,Audit company type,Audit date,Audit submission date,Audit published date,Workflow status,Audit nature,Is SMETA audit?,Which code was this based on?,Audit schedule type,Audit scope,Auditor uploads,Is most recent audit?,Is Sedex virtual assessment?,Audit finding code,Finding title code,Finding created date,New or carried over,Finding type,Finding criticality,Custom criticality,Finding category,Finding sub-category,Finding title,Finding description,Finding status,Number of days at this status,Is finding open?,Recommended completion date,Is finding overdue?,Days overdue,Corrective action date,Corrective action status,Parent finding code,Superseded by audit code,Audit superseded date,Verification method,Verified date,Parent audit code,Verified by audit code
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC4448497,DREAMTEK INTERNATIONAL CORPORATION,KV03218,ZS4461444,PANCERA INTERNATIONAL STOCK COMPANY,Vietnam,KV03218,Direct,Goods Provider,Factory Processing / Manufacturer,"Manufacture of refractory bricks, blocks and tiles etc (inc. brick kiln)", , ,ZAA600001897,Eurofins Southeast Asia,Null,11/01/2023,19/01/2023,01/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600007801,ZAI2030607,11/01/2023,New,Non-compliance,Critical,,"3. Health, safety & hygiene",Fire Safety - Fire alarms & Evacuation,No evacuation plan or designated emergency exit route,Inadequate control.,Created,70,TRUE,18/02/2023,Overdue,-30,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC4448497,DREAMTEK INTERNATIONAL CORPORATION,KV03218,ZS4461444,PANCERA INTERNATIONAL STOCK COMPANY,Vietnam,KV03218,Direct,Goods Provider,Factory Processing / Manufacturer,"Manufacture of refractory bricks, blocks and tiles etc (inc. brick kiln)", , ,ZAA600001897,Eurofins Southeast Asia,Null,11/01/2023,19/01/2023,01/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600007802,ZAI2030507,11/01/2023,New,Non-compliance,Major,,"3. Health, safety & hygiene",Fire Safety - Fire Fighting Equipment,Fire extinguishers not inspected / checked regularly / out of date,Inadequate control.,Created,70,TRUE,19/01/2023,Overdue,-60,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC4448497,DREAMTEK INTERNATIONAL CORPORATION,KV03218,ZS4461444,PANCERA INTERNATIONAL STOCK COMPANY,Vietnam,KV03218,Direct,Goods Provider,Factory Processing / Manufacturer,"Manufacture of refractory bricks, blocks and tiles etc (inc. brick kiln)", , ,ZAA600001897,Eurofins Southeast Asia,Null,11/01/2023,19/01/2023,01/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600007803,ZAI2031509,11/01/2023,New,Non-compliance,Minor,,"3. Health, safety & hygiene",First Aid / Accidents,First aid box available but contents are missing / contents out of date or otherwise inadequate,,Created,70,TRUE,20/03/2023,Not overdue,,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC4448497,DREAMTEK INTERNATIONAL CORPORATION,KV03218,ZS4461444,PANCERA INTERNATIONAL STOCK COMPANY,Vietnam,KV03218,Direct,Goods Provider,Factory Processing / Manufacturer,"Manufacture of refractory bricks, blocks and tiles etc (inc. brick kiln)", , ,ZAA600001897,Eurofins Southeast Asia,Null,11/01/2023,19/01/2023,01/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600007804,ZAI2050315,11/01/2023,New,Non-compliance,Major,,5. Wages,Benefits & Insurance,Regular practice of delayed payment of social insurance and other legally mandated contributions to relevant authorities,426 - Regular practice of delayed payment of social insurance and other legally mandated contributions to relevant authorities,Created,70,TRUE,20/03/2023,Not overdue,,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC4448497,DREAMTEK INTERNATIONAL CORPORATION,KV03218,ZS4461444,PANCERA INTERNATIONAL STOCK COMPANY,Vietnam,KV03218,Direct,Goods Provider,Factory Processing / Manufacturer,"Manufacture of refractory bricks, blocks and tiles etc (inc. brick kiln)", , ,ZAA600001897,Eurofins Southeast Asia,Null,11/01/2023,19/01/2023,01/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600007805,ZAI2080121,11/01/2023,New,Non-compliance,Major,,8. Regular employment,Terms of Employment/Engagement,Information about internal rules and regulations is not available e.g. by providing handbooks or terms & conditions for workers and it is a legal requirement,Inadequate control.,Created,70,TRUE,18/02/2023,Overdue,-30,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC4448497,DREAMTEK INTERNATIONAL CORPORATION,KV03218,ZS4461444,PANCERA INTERNATIONAL STOCK COMPANY,Vietnam,KV03218,Direct,Goods Provider,Factory Processing / Manufacturer,"Manufacture of refractory bricks, blocks and tiles etc (inc. brick kiln)", , ,ZAA600001897,Eurofins Southeast Asia,Null,11/01/2023,19/01/2023,01/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600007806,ZAI2060607,11/01/2023,New,Non-compliance,Minor,,5. Wages,Benefits & Insurance,No policy on annual leave or not communicated to workers,,Created,70,TRUE,20/03/2023,Not overdue,,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC4448497,DREAMTEK INTERNATIONAL CORPORATION,KV03218,ZS4461444,PANCERA INTERNATIONAL STOCK COMPANY,Vietnam,KV03218,Direct,Goods Provider,Factory Processing / Manufacturer,"Manufacture of refractory bricks, blocks and tiles etc (inc. brick kiln)", , ,ZAA600001897,Eurofins Southeast Asia,Null,11/01/2023,19/01/2023,01/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600007807,ZAI2031302,11/01/2023,New,Non-compliance,Major,,"3. Health, safety & hygiene",Machinery,"No / inadequate certificates for inspections of machinery, or machines not registered as required by law ",Lacking health and safety control,Created,70,TRUE,18/02/2023,Overdue,-30,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC4448497,DREAMTEK INTERNATIONAL CORPORATION,KV03218,ZS4461444,PANCERA INTERNATIONAL STOCK COMPANY,Vietnam,KV03218,Direct,Goods Provider,Factory Processing / Manufacturer,"Manufacture of refractory bricks, blocks and tiles etc (inc. brick kiln)", , ,ZAA600001897,Eurofins Southeast Asia,Null,11/01/2023,19/01/2023,01/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600007808,ZAI2030420,11/01/2023,New,Non-compliance,Major,,"3. Health, safety & hygiene",Health & Safety Training,No / inadequate health and safety training provided to workers in relation to processes unlikely to cause serious injury or death - systemic,Lacking health and safety control,Created,70,TRUE,18/02/2023,Overdue,-30,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC4448497,DREAMTEK INTERNATIONAL CORPORATION,KV03218,ZS4461444,PANCERA INTERNATIONAL STOCK COMPANY,Vietnam,KV03218,Direct,Goods Provider,Factory Processing / Manufacturer,"Manufacture of refractory bricks, blocks and tiles etc (inc. brick kiln)", , ,ZAA600001897,Eurofins Southeast Asia,Null,11/01/2023,19/01/2023,01/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600007809,ZAI2030413,11/01/2023,New,Non-compliance,Major,,"3. Health, safety & hygiene",Health & Safety Training,No / inadequate training for first aiders,Lacking health and safety control,Created,70,TRUE,18/02/2023,Overdue,-30,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC4448497,DREAMTEK INTERNATIONAL CORPORATION,KV03218,ZS4461444,PANCERA INTERNATIONAL STOCK COMPANY,Vietnam,KV03218,Direct,Goods Provider,Factory Processing / Manufacturer,"Manufacture of refractory bricks, blocks and tiles etc (inc. brick kiln)", , ,ZAA600001897,Eurofins Southeast Asia,Null,11/01/2023,19/01/2023,01/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600007810,ZAI2030617,11/01/2023,New,Non-compliance,Critical,,"3. Health, safety & hygiene",Fire Safety - Fire alarms & Evacuation,Regular fire drills are not conducted,Lacking health and safety control,Created,70,TRUE,18/02/2023,Overdue,-30,,,,,,Follow up,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC4448497,DREAMTEK INTERNATIONAL CORPORATION,KV03218,ZS4461444,PANCERA INTERNATIONAL STOCK COMPANY,Vietnam,KV03218,Direct,Goods Provider,Factory Processing / Manufacturer,"Manufacture of refractory bricks, blocks and tiles etc (inc. brick kiln)", , ,ZAA600001897,Eurofins Southeast Asia,Null,11/01/2023,19/01/2023,01/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600007811,ZAI2030902,11/01/2023,New,Non-compliance,Critical,,"3. Health, safety & hygiene","Fire Safety - Licenses, Inspections & Training","Fire licence, inspection, or certificates not in place as required by law",Lacking health and safety control,Created,70,TRUE,18/02/2023,Overdue,-30,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC4448497,DREAMTEK INTERNATIONAL CORPORATION,KV03218,ZS4461444,PANCERA INTERNATIONAL STOCK COMPANY,Vietnam,KV03218,Direct,Goods Provider,Factory Processing / Manufacturer,"Manufacture of refractory bricks, blocks and tiles etc (inc. brick kiln)", , ,ZAA600001897,Eurofins Southeast Asia,Null,11/01/2023,19/01/2023,01/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600007812,ZAI2031117,11/01/2023,New,Non-compliance,Major,,"3. Health, safety & hygiene",Worker Health,No medical examinations / regular occupational health checks including disease checks of workers in hazardous situations (e.g. noise / chemicals / dust),Lacking health and safety control,Created,70,TRUE,18/02/2023,Overdue,-30,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC4448497,DREAMTEK INTERNATIONAL CORPORATION,KV03218,ZS4461444,PANCERA INTERNATIONAL STOCK COMPANY,Vietnam,KV03218,Direct,Goods Provider,Factory Processing / Manufacturer,"Manufacture of refractory bricks, blocks and tiles etc (inc. brick kiln)", , ,ZAA600001897,Eurofins Southeast Asia,Null,11/01/2023,19/01/2023,01/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600007813,ZAI2120206,11/01/2023,New,Non-compliance,Major,,10c. Business Ethics,BE - Systems to manage compliance,"Lack of a transparent system in place for confidentially reporting and managing resolution of issues such as bribery, corruption, and unethical business practices",Lack of knowledge of the code requirements.,Created,70,TRUE,18/02/2023,Overdue,-30,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC4448497,DREAMTEK INTERNATIONAL CORPORATION,KV03218,ZS4461444,PANCERA INTERNATIONAL STOCK COMPANY,Vietnam,KV03218,Direct,Goods Provider,Factory Processing / Manufacturer,"Manufacture of refractory bricks, blocks and tiles etc (inc. brick kiln)", , ,ZAA600001897,Eurofins Southeast Asia,Null,11/01/2023,19/01/2023,01/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600007814,ZAI2110137,11/01/2023,New,Non-compliance,Major,,10c. Business Ethics,BE - Systems to manage compliance,"Lack of detailed Business Ethics policy concerning bribery, corruption or unethical business practices (e.g. fraud, tax evasion, political interest, anti-competitive practices, extortion or money laundering, etc.)",Lack of knowledge of the code requirements.,Created,70,TRUE,18/02/2023,Overdue,-30,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC4448497,DREAMTEK INTERNATIONAL CORPORATION,KV03218,ZS4461444,PANCERA INTERNATIONAL STOCK COMPANY,Vietnam,KV03218,Direct,Goods Provider,Factory Processing / Manufacturer,"Manufacture of refractory bricks, blocks and tiles etc (inc. brick kiln)", , ,ZAA600001897,Eurofins Southeast Asia,Null,11/01/2023,19/01/2023,01/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600007815,ZAI2120208,11/01/2023,New,Non-compliance,Major,,10c. Business Ethics,BE - Systems to manage compliance,"Policy and procedures to prevent or avoid bribery, corruption and other unethical business practices have not been communicated to employees in higher risk positions such as management, finance, purchasing and logistics",Lack of knowledge of the code requirements.,Created,70,TRUE,18/02/2023,Overdue,-30,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC4448497,DREAMTEK INTERNATIONAL CORPORATION,KV03218,ZS4461444,PANCERA INTERNATIONAL STOCK COMPANY,Vietnam,KV03218,Direct,Goods Provider,Factory Processing / Manufacturer,"Manufacture of refractory bricks, blocks and tiles etc (inc. brick kiln)", , ,ZAA600001897,Eurofins Southeast Asia,Null,11/01/2023,19/01/2023,01/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600007816,ZAI2110141,11/01/2023,New,Non-compliance,Major,,10b. Environment,"General Environmental Permits, & Management systems",The site does not measure its environmental impacts,Lack of knowledge of the code requirements.,Created,70,TRUE,20/03/2023,Not overdue,,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC4448497,DREAMTEK INTERNATIONAL CORPORATION,KV03218,ZS4461444,PANCERA INTERNATIONAL STOCK COMPANY,Vietnam,KV03218,Direct,Goods Provider,Factory Processing / Manufacturer,"Manufacture of refractory bricks, blocks and tiles etc (inc. brick kiln)", , ,ZAA600001897,Eurofins Southeast Asia,Null,11/01/2023,19/01/2023,01/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600007817,ZAI2000201,11/01/2023,New,Non-compliance,Minor,,0. Management Systems,Site's Awareness of Code/Legal Requirements,The ethical Code (i.e. ETI Base Code for SMETA audits) is not communicated to the site's employees,Lack of knowledge of the code requirements.,Created,70,TRUE,20/03/2023,Not overdue,,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC4448497,DREAMTEK INTERNATIONAL CORPORATION,KV03218,ZS4461444,PANCERA INTERNATIONAL STOCK COMPANY,Vietnam,KV03218,Direct,Goods Provider,Factory Processing / Manufacturer,"Manufacture of refractory bricks, blocks and tiles etc (inc. brick kiln)", , ,ZAA600001897,Eurofins Southeast Asia,Null,11/01/2023,19/01/2023,01/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600007818,ZAI2000409,11/01/2023,New,Observation,,,0. Management Systems,Site's Systems to Manage Supplier Compliance,The ethical Code (i.e. ETI Base Code for SMETA audits) is not communicated to the site's own suppliers,Lack of knowledge of the code requirements.,Created,70,FALSE,,Not overdue,,,,,,,,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC4639714,PINGHU AONISI SANITARY WARE CO LTD,,ZS261649753,PINGHU AONISI SANITARY WARE CO LTD,China,,Indirect,Goods Provider,,Manufacture of furniture, , ,ZAA600004193,SGS_China,Null,20/02/2023,27/02/2023,28/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,31ae0a75-9703-496c-83c2-7551fc3a5d58,ZAI2050309,20/02/2023,New,Non-compliance,Minor,,5. Wages,Benefits & Insurance,"Compulsory insurance (e.g. social insurance, accident insurance etc.) not paid - isolated",,Created,30,TRUE,21/05/2023,Not overdue,,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC4639714,PINGHU AONISI SANITARY WARE CO LTD,,ZS261649753,PINGHU AONISI SANITARY WARE CO LTD,China,,Indirect,Goods Provider,,Manufacture of furniture, , ,ZAA600004193,SGS_China,Null,20/02/2023,27/02/2023,28/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,05276d0b-092f-4dbd-8045-bfe92e74856b,ZAI2031606,20/02/2023,New,Non-compliance,Major,,"3. Health, safety & hygiene",Hygiene Facilities & Housekeeping,Insufficient privacy afforded to workers in the toilets (e.g. no / missing toilet doors),,Created,30,TRUE,22/03/2023,Not overdue,,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC4639714,PINGHU AONISI SANITARY WARE CO LTD,,ZS261649753,PINGHU AONISI SANITARY WARE CO LTD,China,,Indirect,Goods Provider,,Manufacture of furniture, , ,ZAA600004193,SGS_China,Null,20/02/2023,27/02/2023,28/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,533347ae-9b63-4f40-9e48-b5ea6681278f,ZAI2060302,20/02/2023,New,Non-compliance,Major,,6. Working Hours,Overtime,"Overtime is not used responsibly i.e. extent, frequency and level of hours worked by individual workers and / or whole workforce are excessive",,Created,30,TRUE,21/05/2023,Not overdue,,,,,,,Follow up,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC4639714,PINGHU AONISI SANITARY WARE CO LTD,,ZS261649753,PINGHU AONISI SANITARY WARE CO LTD,China,,Indirect,Goods Provider,,Manufacture of furniture, , ,ZAA600004193,SGS_China,Null,20/02/2023,27/02/2023,28/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600020814,ZAI2031606,20/02/2023,New,Non-compliance,Major,,"3. Health, safety & hygiene",Hygiene Facilities & Housekeeping,Insufficient privacy afforded to workers in the toilets (e.g. no / missing toilet doors),,Created,30,TRUE,29/03/2023,Not overdue,,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC4639714,PINGHU AONISI SANITARY WARE CO LTD,,ZS261649753,PINGHU AONISI SANITARY WARE CO LTD,China,,Indirect,Goods Provider,,Manufacture of furniture, , ,ZAA600004193,SGS_China,Null,20/02/2023,27/02/2023,28/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600020815,ZAI2050309,20/02/2023,New,Non-compliance,Minor,,5. Wages,Benefits & Insurance,"Compulsory insurance (e.g. social insurance, accident insurance etc.) not paid - isolated",,Created,30,TRUE,28/05/2023,Not overdue,,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC4639714,PINGHU AONISI SANITARY WARE CO LTD,,ZS261649753,PINGHU AONISI SANITARY WARE CO LTD,China,,Indirect,Goods Provider,,Manufacture of furniture, , ,ZAA600004193,SGS_China,Null,20/02/2023,27/02/2023,28/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600020816,ZAI2060302,20/02/2023,New,Non-compliance,Major,,6. Working Hours,Overtime,"Overtime is not used responsibly i.e. extent, frequency and level of hours worked by individual workers and / or whole workforce are excessive",,Created,30,TRUE,28/05/2023,Not overdue,,,,,,,Follow up,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC4699276,Sri Selvakalliammal Coirs (Elegantcoirs),,ZS4707371,Sri Selvakalliammal Coirs,India,,Direct,Goods Provider,,Other manufacturing n.e.c., , ,ZAA600000632,EUROCERT INSPECTION SERVICES PVT LTD,Null,21/12/2022,28/12/2022,03/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,2d800fd3-c0ae-47ca-888b-6b0ffc5c5577,ZAI2030702,22/12/2022,New,Non-compliance,Critical,,"3. Health, safety & hygiene",Fire Safety - Fire exits,Fire exits are not adequate to facilitate timely evacuation,,Created,90,TRUE,21/01/2023,Overdue,-53,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC4699276,Sri Selvakalliammal Coirs (Elegantcoirs),,ZS4707371,Sri Selvakalliammal Coirs,India,,Direct,Goods Provider,,Other manufacturing n.e.c., , ,ZAA600000632,EUROCERT INSPECTION SERVICES PVT LTD,Null,21/12/2022,28/12/2022,03/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,6fa1a9d8-0f42-49f5-be60-fae1676b4b89,ZAI2031407,22/12/2022,New,Non-compliance,Major,,"3. Health, safety & hygiene",Personal Protective Equipment/Clothing,Personal Protective Equipment (PPE) provided but incidents of workers not using PPE where appropriate,,Created,90,TRUE,21/01/2023,Overdue,-53,,,,,,Desktop,,,
